question_id,question_text,reasoning_path,gold_answer,difficulty,domain,question_type
3-HOP_TEAM_VENUE_CITY_160,umut gündoğan'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,umut gündoğan -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_161,Yasir Elmaci'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Yasir Elmaci -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_162,veli kizilkaya'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,veli kizilkaya -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_163,"Yasin Avci (footballer, born 1983)'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?","Yasin Avci (footballer, born 1983) -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue",Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_164,Cetin Gungor'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Cetin Gungor -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_165,uğur demirkol'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,uğur demirkol -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_166,ömer aysan barış'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,ömer aysan barış -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_167,Önder Turaci'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Önder Turaci -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_168,Onder Cengel'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Onder Cengel -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_169,Özgür Özkaya'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Özgür Özkaya -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_170,Hamit Yildiz'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Hamit Yildiz -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_171,Abdulkadir Özdemir'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Abdulkadir Özdemir -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_172,Abdulkadir Özgen'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Abdulkadir Özgen -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_173,Abdullah Halman'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Abdullah Halman -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_174,Koray Avci'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Koray Avci -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_175,İbrahim Yavuz'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,İbrahim Yavuz -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_176,İbrahim Yılmaz'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,İbrahim Yılmaz -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_177,ismail odabasi'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,ismail odabasi -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_178,Fevzi Elmas'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Fevzi Elmas -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_179,adem sari'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,adem sari -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_180,Sehmus Ozer'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Sehmus Ozer -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_181,şenol akın'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,şenol akın -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_182,Ahmet Arı'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Ahmet Arı -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_183,Serdar eylik'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Serdar eylik -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_184,sezer badur'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,sezer badur -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_185,emre yüksektepe'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,emre yüksektepe -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_186,erhan namlı'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,erhan namlı -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_187,Halil Çolak'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Halil Çolak -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_188,atilla yıldırım'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,atilla yıldırım -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_189,kerem inan'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,kerem inan -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_190,Hakan Akman'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Hakan Akman -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_191,Serkan Çalık'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Serkan Çalık -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_192,Serdar Ozkan'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Serdar Ozkan -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_193,berkin kamil aslan'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,berkin kamil aslan -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_194,matiyes mete'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,matiyes mete -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_195,Kagan Timurcin Konuk'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Kagan Timurcin Konuk -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_196,Vedat Kapurtu'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Vedat Kapurtu -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_197,ilhan depe'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,ilhan depe -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_198,Seyit Cem Ünsal'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Seyit Cem Ünsal -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_199,nahir oyal'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,nahir oyal -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_CITY_200,Bekir Ozan Has'ın oynadığı takımın stadyumunun bulunduğu şehir neresidir?,Bekir Ozan Has -> member of sports team -> şanlıurfa s.k. -> home venue -> Olympic Stadium (ŞanlıUrfa) -> located in the administrative territorial entity -> Balıklıgöl Statue,Balıklıgöl Statue,3-hop,sports,team_venue_city
3-HOP_TEAM_VENUE_COUNTRY_001,Dilaver Satılmıs'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Dilaver Satılmıs -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_002,Murat Kayalı'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Murat Kayalı -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_003,Erdoğan Arıca'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Erdoğan Arıca -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_004,metin aktas'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,metin aktas -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_005,Fevzi Tuncay'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Fevzi Tuncay -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_006,Erdinc Yavuz'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Erdinc Yavuz -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_007,hakkı tolunay kafkas'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,hakkı tolunay kafkas -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_008,Sinan Kaloglu'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Sinan Kaloglu -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_009,tolga doğantez'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,tolga doğantez -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_010,huseyin kartal'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,huseyin kartal -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_011,Yasin Sülün'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Yasin Sülün -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_012,halil zeybek'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,halil zeybek -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_013,mehmet sıddık istemi'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,mehmet sıddık istemi -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_014,yilmaz ozlem'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,yilmaz ozlem -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_015,Kadir Keleş'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Kadir Keleş -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_016,mahmut hanefi erdoğdu'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,mahmut hanefi erdoğdu -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_017,Suat Usta'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Suat Usta -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_018,Mehmet Turkmehmet'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Mehmet Turkmehmet -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_019,oğuz dağlaroğlu'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,oğuz dağlaroğlu -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_020,Faruk Yiğit'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Faruk Yiğit -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_021,Ramazan Kurşunlu'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Ramazan Kurşunlu -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_022,serkan ozsoy'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,serkan ozsoy -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_023,Yasir Elmaci'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Yasir Elmaci -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_024,ugur akdemir'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,ugur akdemir -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_025,Volkan Yilmaz'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Volkan Yilmaz -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_026,vedat okyar'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,vedat okyar -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_027,Andre Kona N'Gole'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Andre Kona N'Gole -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_028,"abdelaziz, ayman'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?","abdelaziz, ayman -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye",turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_029,Murat Onur'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Murat Onur -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_030,omer erdogan'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,omer erdogan -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_031,Onder Cengel'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Onder Cengel -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_032,uemit davala'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,uemit davala -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_033,İlyas Kahraman'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,İlyas Kahraman -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_034,Hakan Bayraktar'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Hakan Bayraktar -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_035,Celaleddin Koçak'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Celaleddin Koçak -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_036,ramazan tunç'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,ramazan tunç -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_037,İbrahim Yavuz'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,İbrahim Yavuz -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_038,murat hacioglu'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,murat hacioglu -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_039,adnan gungor'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,adnan gungor -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_040,buelent boeluekbasi'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,buelent boeluekbasi -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_041,gustave bebbe'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,gustave bebbe -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_042,Ahmet Şahin (footballer)'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Ahmet Şahin (footballer) -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_043,Erhan Senturk'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Erhan Senturk -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_044,Korcan Celikay'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Korcan Celikay -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_045,Ahmet Öcal'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Ahmet Öcal -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_046,burak karaduman'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,burak karaduman -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_047,bulent bal'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,bulent bal -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_048,can emre yuecel'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,can emre yuecel -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
